Y.Lat,X.Long,latitude,longitude,ID
31.0443,100.63912,3104430,10063912,207974
31.04434,100.54337,3104434,10054337,207975
31.04435,100.57672,3104435,10057672,207976
31.04435,100.57672,3104435,10057672,207977
31.04435,100.57672,3104435,10057672,207978
31.04435,100.57672,3104435,10057672,207979
31.04435,101.07412,3104435,10107412,207980
31.04436,100.63172,3104436,10063172,207981
31.04436,100.63172,3104436,10063172,207982
31.04436,100.63172,3104436,10063172,207983
31.04436,100.63172,3104436,10063172,207984
31.04438,100.50757,3104438,10050757,207985
31.04442,100.64545,3104442,10064545,207986
31.04444,100.58718,3104444,10058718,207987
31.04445,100.68078,3104445,10068078,207988
31.04445,101.28255,3104445,10128255,207989
31.04445,101.51818,3104445,10151818,207990
31.04447,100.68215,3104447,10068215,207991
31.04447,100.68215,3104447,10068215,207992
31.04447,100.68215,3104447,10068215,207993
31.04447,100.68215,3104447,10068215,207994
31.04447,100.68215,3104447,10068215,207995
31.04447,100.68215,3104447,10068215,207996
31.04447,100.68215,3104447,10068215,207997
31.04447,100.68215,3104447,10068215,207998
31.04447,100.68215,3104447,10068215,207999
31.04447,100.68215,3104447,10068215,208000
31.04447,100.68215,3104447,10068215,208001
31.04458,100.67762,3104458,10067762,208002
31.04467,100.38973,3104467,10038973,208003
31.04467,100.38973,3104467,10038973,208004
31.04467,100.6019,3104467,10060190,208005
31.04469,100.45565,3104469,10045565,208006
31.04471,100.74895,3104471,10074895,208007
31.04471,100.74895,3104471,10074895,208008
31.04471,100.74895,3104471,10074895,208009
31.04471,100.74895,3104471,10074895,208010
31.04471,100.74895,3104471,10074895,208011
31.04471,100.74895,3104471,10074895,208012
31.04471,100.74895,3104471,10074895,208013
31.04473,101.27172,3104473,10127172,208014
31.04482,100.47074,3104482,10047074,208015
31.04482,100.47074,3104482,10047074,208016
31.04493,100.52316,3104493,10052316,208017
31.045,100.38665,3104500,10038665,208018
31.045,100.38665,3104500,10038665,208019
31.045,100.38665,3104500,10038665,208020
31.04501,100.63987,3104501,10063987,208021
31.04503,100.81169,3104503,10081169,208022
31.04506,101.12383,3104506,10112383,208023
31.04506,101.12383,3104506,10112383,208024
31.0451,100.61978,3104510,10061978,208025
31.04519,101.33289,3104519,10133289,208026
31.04519,101.33289,3104519,10133289,208027
31.0452,100.20934,3104520,10020934,208028
31.0452,100.20934,3104520,10020934,208029
31.0452,100.60648,3104520,10060648,208030
31.04522,100.48762,3104522,10048762,208031
31.04524,101.12522,3104524,10112522,208032
31.04527,100.63424,3104527,10063424,208033
31.0453,101.35915,3104530,10135915,208034
31.04533,100.19843,3104533,10019843,208035
31.04533,100.46672,3104533,10046672,208036
31.04533,100.46672,3104533,10046672,208037
31.04539,101.34393,3104539,10134393,208038
31.04539,101.34393,3104539,10134393,208039
31.04542,100.52906,3104542,10052906,208040
31.04542,100.67738,3104542,10067738,208041
31.04547,100.19976,3104547,10019976,208042
31.0456,100.20099,3104560,10020099,208043
31.04562,101.27518,3104562,10127518,208044
31.04568,101.26998,3104568,10126998,208045
31.04569,101.36333,3104569,10136333,208046
31.04572,101.27889,3104572,10127889,208047
31.04573,100.64117,3104573,10064117,208048
31.04578,100.20219,3104578,10020219,208049
31.04579,100.47511,3104579,10047511,208050
31.04579,100.47511,3104579,10047511,208051
31.04579,100.47511,3104579,10047511,208052
31.04579,100.47511,3104579,10047511,208053
31.04579,100.47511,3104579,10047511,208054
31.04579,100.47511,3104579,10047511,208055
31.04579,100.47511,3104579,10047511,208056
31.04579,100.47511,3104579,10047511,208057
31.04581,100.72161,3104581,10072161,208058
31.04587,100.45726,3104587,10045726,208059
31.04591,101.31291,3104591,10131291,208060
31.04591,101.31291,3104591,10131291,208061
31.04592,101.01113,3104592,10101113,208062
31.04595,101.33495,3104595,10133495,208063
31.04598,101.32546,3104598,10132546,208064
31.04598,101.32546,3104598,10132546,208065
31.04598,101.32546,3104598,10132546,208066
31.04598,101.32546,3104598,10132546,208067
31.04598,101.32546,3104598,10132546,208068
31.04598,101.32546,3104598,10132546,208069
31.04598,101.32546,3104598,10132546,208070
31.04598,101.32546,3104598,10132546,208071
31.04598,101.32546,3104598,10132546,208072
31.04598,101.32546,3104598,10132546,208073
31.04598,101.32546,3104598,10132546,208074
31.04598,101.32546,3104598,10132546,208075
31.04601,101.51308,3104601,10151308,208076
31.04609,100.63367,3104609,10063367,208077
31.04609,101.29237,3104609,10129237,208078
31.0461,100.505,3104610,10050500,208079
31.04613,100.64356,3104613,10064356,208080
31.04617,100.67728,3104617,10067728,208081
31.04619,101.34587,3104619,10134587,208082
31.0462,100.75689,3104620,10075689,208083
31.0462,100.75689,3104620,10075689,208084
31.04621,100.47573,3104621,10047573,208085
31.04621,100.47573,3104621,10047573,208086
31.04621,100.47573,3104621,10047573,208087
31.04621,100.47573,3104621,10047573,208088
31.04621,100.47573,3104621,10047573,208089
31.04623,100.42669,3104623,10042669,208090
31.04623,100.42669,3104623,10042669,208091
31.04623,100.42669,3104623,10042669,208092
31.04623,100.42669,3104623,10042669,208093
31.04623,100.42669,3104623,10042669,208094
31.04623,100.42669,3104623,10042669,208095
31.04623,100.42669,3104623,10042669,208096
31.04623,100.42669,3104623,10042669,208097
31.04623,100.42669,3104623,10042669,208098
31.04623,100.42669,3104623,10042669,208099
31.04623,100.42669,3104623,10042669,208100
31.04623,100.42669,3104623,10042669,208101
31.04627,100.47797,3104627,10047797,208102
31.04627,100.47797,3104627,10047797,208103
31.04627,100.47797,3104627,10047797,208104
31.04627,100.47797,3104627,10047797,208105
31.04627,100.47797,3104627,10047797,208106
31.04627,100.47797,3104627,10047797,208107
31.04627,100.47797,3104627,10047797,208108
31.04627,100.47797,3104627,10047797,208109
31.04627,100.47797,3104627,10047797,208110
31.04627,100.47797,3104627,10047797,208111
31.04627,100.47797,3104627,10047797,208112
31.04627,100.47797,3104627,10047797,208113
31.04627,100.47797,3104627,10047797,208114
31.04627,100.47797,3104627,10047797,208115
31.04629,100.54755,3104629,10054755,208116
31.04632,101.31071,3104632,10131071,208117
31.04632,101.31071,3104632,10131071,208118
31.04639,100.40153,3104639,10040153,208119
31.04639,100.40153,3104639,10040153,208120
31.04643,100.64401,3104643,10064401,208121
31.04643,101.51263,3104643,10151263,208122
31.04644,100.38267,3104644,10038267,208123
31.04644,100.38267,3104644,10038267,208124
31.04644,100.38267,3104644,10038267,208125
31.04644,100.38267,3104644,10038267,208126
31.04644,100.38267,3104644,10038267,208127
31.04644,100.38267,3104644,10038267,208128
31.04644,100.38267,3104644,10038267,208129
31.04644,100.38267,3104644,10038267,208130
31.04644,100.38267,3104644,10038267,208131
31.04644,100.38267,3104644,10038267,208132
31.04644,100.38267,3104644,10038267,208133
31.04644,100.38267,3104644,10038267,208134
31.04644,100.38267,3104644,10038267,208135
31.04644,100.38267,3104644,10038267,208136
31.04644,100.38267,3104644,10038267,208137
31.04654,100.56527,3104654,10056527,208138
31.04654,100.56527,3104654,10056527,208139
31.04654,100.56527,3104654,10056527,208140
31.04654,100.56527,3104654,10056527,208141
31.04654,100.56527,3104654,10056527,208142
31.04654,100.56527,3104654,10056527,208143
31.04654,100.56527,3104654,10056527,208144
31.04654,100.56527,3104654,10056527,208145
31.04666,100.78139,3104666,10078139,208146
31.04669,100.98002,3104669,10098002,208147
31.04669,100.98002,3104669,10098002,208148
31.04669,100.98002,3104669,10098002,208149
31.04669,100.98002,3104669,10098002,208150
31.04669,100.98002,3104669,10098002,208151
31.0467,101.21775,3104670,10121775,208152
31.04671,101.29278,3104671,10129278,208153
31.0468,100.72059,3104680,10072059,208154
31.04682,100.55365,3104682,10055365,208155
31.04682,100.55365,3104682,10055365,208156
31.04682,100.55365,3104682,10055365,208157
31.04682,100.55365,3104682,10055365,208158
31.04682,100.55365,3104682,10055365,208159
31.04682,100.55365,3104682,10055365,208160
31.04682,100.55365,3104682,10055365,208161
31.04683,100.91122,3104683,10091122,208162
31.04687,100.53522,3104687,10053522,208163
31.04688,100.54371,3104688,10054371,208164
31.04691,101.32306,3104691,10132306,208165
31.04691,101.32306,3104691,10132306,208166
31.04691,101.32306,3104691,10132306,208167
31.04691,101.32306,3104691,10132306,208168
31.04691,101.32306,3104691,10132306,208169
31.04701,101.00777,3104701,10100777,208170
31.04701,101.00777,3104701,10100777,208171
31.04701,101.00777,3104701,10100777,208172
31.04705,100.82104,3104705,10082104,208173
31.04709,100.65376,3104709,10065376,208174
31.04709,100.97468,3104709,10097468,208175
31.04712,100.40237,3104712,10040237,208176
31.04712,100.47928,3104712,10047928,208177
31.04712,100.47928,3104712,10047928,208178
31.04722,100.20124,3104722,10020124,208179
31.04725,100.79938,3104725,10079938,208180
31.04725,101.22545,3104725,10122545,208181
31.04726,101.40639,3104726,10140639,208182
31.04726,101.40639,3104726,10140639,208183
31.04726,101.40639,3104726,10140639,208184
31.04727,100.67364,3104727,10067364,208185
31.0473,101.3006,3104730,10130060,208186
31.04739,101.51963,3104739,10151963,208187
31.04742,100.83349,3104742,10083349,208188
31.04744,100.47568,3104744,10047568,208189
31.04744,100.47568,3104744,10047568,208190
31.04746,100.4123,3104746,10041230,208191
31.04748,100.50396,3104748,10050396,208192
31.04749,101.26774,3104749,10126774,208193
31.04752,100.47214,3104752,10047214,208194
31.04752,100.47214,3104752,10047214,208195
31.04752,100.47214,3104752,10047214,208196
31.04753,100.4803,3104753,10048030,208197
31.04753,100.4803,3104753,10048030,208198
31.04755,100.61313,3104755,10061313,208199
31.04763,100.73968,3104763,10073968,208200
31.04773,101.387,3104773,10138700,208201
31.04779,100.99883,3104779,10099883,208202
31.04782,100.31065,3104782,10031065,208203
31.04782,100.31065,3104782,10031065,208204
31.04782,100.31065,3104782,10031065,208205
31.04782,100.31065,3104782,10031065,208206
31.04782,100.31065,3104782,10031065,208207
31.04782,100.31065,3104782,10031065,208208
31.04782,100.31065,3104782,10031065,208209
31.04782,100.31065,3104782,10031065,208210
31.04782,100.31065,3104782,10031065,208211
31.04782,100.31065,3104782,10031065,208212
31.04782,100.31065,3104782,10031065,208213
31.04782,100.31065,3104782,10031065,208214
31.04782,100.31065,3104782,10031065,208215
31.04782,100.31065,3104782,10031065,208216
31.04782,100.31065,3104782,10031065,208217
31.04782,100.31065,3104782,10031065,208218
31.04782,100.31065,3104782,10031065,208219
31.04782,100.31065,3104782,10031065,208220
31.04782,100.31065,3104782,10031065,208221
31.04782,100.31065,3104782,10031065,208222
31.04782,100.31065,3104782,10031065,208223
31.04782,100.31065,3104782,10031065,208224
31.04784,101.52685,3104784,10152685,208225
31.04793,100.43078,3104793,10043078,208226
31.04793,100.43078,3104793,10043078,208227
31.04793,100.43078,3104793,10043078,208228
31.04793,100.43078,3104793,10043078,208229
31.04793,100.43078,3104793,10043078,208230
31.04793,100.43078,3104793,10043078,208231
31.04793,100.43078,3104793,10043078,208232
31.04793,100.43078,3104793,10043078,208233
31.04793,100.43078,3104793,10043078,208234
31.04793,100.43078,3104793,10043078,208235
31.04793,100.43078,3104793,10043078,208236
31.04793,100.43078,3104793,10043078,208237
31.04793,100.43078,3104793,10043078,208238
31.04798,101.26215,3104798,10126215,208239
31.048,100.78175,3104800,10078175,208240
31.04803,100.63562,3104803,10063562,208241
31.04816,101.01589,3104816,10101589,208242
31.04816,101.01589,3104816,10101589,208243
31.04819,100.79727,3104819,10079727,208244
31.04822,101.22165,3104822,10122165,208245
31.04826,101.50355,3104826,10150355,208246
31.04828,100.77815,3104828,10077815,208247
31.0483,101.29346,3104830,10129346,208248
31.04831,101.12388,3104831,10112388,208249
31.04831,101.50947,3104831,10150947,208250
31.04832,100.74336,3104832,10074336,208251
31.04839,100.59567,3104839,10059567,208252
31.04839,101.29662,3104839,10129662,208253
31.0484,100.62577,3104840,10062577,208254
31.0484,101.24525,3104840,10124525,208255
31.0484,101.28668,3104840,10128668,208256
31.04841,100.81488,3104841,10081488,208257
31.04842,100.63346,3104842,10063346,208258
31.04843,101.31346,3104843,10131346,208259
31.04846,100.67044,3104846,10067044,208260
31.04847,100.64077,3104847,10064077,208261
31.04847,100.64077,3104847,10064077,208262
31.04847,100.8694,3104847,10086940,208263
31.04847,100.8694,3104847,10086940,208264
31.04847,101.28026,3104847,10128026,208265
31.04851,101.04779,3104851,10104779,208266
31.04858,100.59362,3104858,10059362,208267
31.0486,100.54807,3104860,10054807,208268
31.0486,100.80414,3104860,10080414,208269
31.04865,100.55683,3104865,10055683,208270
31.04865,100.55683,3104865,10055683,208271
31.04865,100.55683,3104865,10055683,208272
31.04865,100.55683,3104865,10055683,208273
31.04865,100.55683,3104865,10055683,208274
31.04865,100.55683,3104865,10055683,208275
31.04865,100.55683,3104865,10055683,208276
31.04865,100.55683,3104865,10055683,208277
31.04865,100.55683,3104865,10055683,208278
31.04865,100.55683,3104865,10055683,208279
31.04865,100.55683,3104865,10055683,208280
31.04865,100.55683,3104865,10055683,208281
31.04865,100.55683,3104865,10055683,208282
31.04865,100.55683,3104865,10055683,208283
31.04868,100.68158,3104868,10068158,208284
31.04868,100.68158,3104868,10068158,208285
31.04868,100.68158,3104868,10068158,208286
31.04868,100.68158,3104868,10068158,208287
31.04868,100.68158,3104868,10068158,208288
31.04872,100.55028,3104872,10055028,208289
31.04874,100.47868,3104874,10047868,208290
31.04874,100.50637,3104874,10050637,208291
31.04874,100.64681,3104874,10064681,208292
31.04876,100.6342,3104876,10063420,208293
31.04878,100.74307,3104878,10074307,208294
31.04879,100.40387,3104879,10040387,208295
31.0488,100.48337,3104880,10048337,208296
31.0488,101.21995,3104880,10121995,208297
31.04883,100.67384,3104883,10067384,208298
31.04883,100.8447,3104883,10084470,208299
31.04883,101.36433,3104883,10136433,208300
31.04885,100.60648,3104885,10060648,208301
31.04885,100.60648,3104885,10060648,208302
31.04885,100.60648,3104885,10060648,208303
31.04889,100.78983,3104889,10078983,208304
31.04892,100.78562,3104892,10078562,208305
31.04896,100.7739,3104896,10077390,208306
31.04897,100.65465,3104897,10065465,208307
31.04903,100.76969,3104903,10076969,208308
31.04911,100.52695,3104911,10052695,208309
31.04915,100.86785,3104915,10086785,208310
31.04915,100.86785,3104915,10086785,208311
31.04915,100.86785,3104915,10086785,208312
31.04915,100.86785,3104915,10086785,208313
31.04917,101.30673,3104917,10130673,208314
31.04917,101.39082,3104917,10139082,208315
31.04917,101.39082,3104917,10139082,208316
31.04921,100.61719,3104921,10061719,208317
31.04921,100.61719,3104921,10061719,208318
31.04924,100.69173,3104924,10069173,208319
31.04933,100.62761,3104933,10062761,208320
31.04933,100.62761,3104933,10062761,208321
31.04933,100.62761,3104933,10062761,208322
31.04939,101.357,3104939,10135700,208323
31.04942,100.50907,3104942,10050907,208324
31.04942,100.67683,3104942,10067683,208325
31.04943,100.5013,3104943,10050130,208326
31.04947,100.86972,3104947,10086972,208327
31.0495,100.6921,3104950,10069210,208328
31.0495,100.6921,3104950,10069210,208329
31.04951,101.51086,3104951,10151086,208330
31.04959,100.55251,3104959,10055251,208331
31.04959,100.55251,3104959,10055251,208332
31.04973,100.76302,3104973,10076302,208333
31.04977,100.67462,3104977,10067462,208334
31.04984,100.73871,3104984,10073871,208335
31.04986,100.47876,3104986,10047876,208336
31.04987,100.50354,3104987,10050354,208337
31.04987,100.76855,3104987,10076855,208338
31.0499,100.47598,3104990,10047598,208339
31.04995,100.50631,3104995,10050631,208340
31.04997,100.69239,3104997,10069239,208341
31.04997,100.69239,3104997,10069239,208342
31.04998,101.33764,3104998,10133764,208343
31.04999,100.74452,3104999,10074452,208344
31.05011,100.47327,3105011,10047327,208345
31.05011,100.47327,3105011,10047327,208346
31.05011,100.47327,3105011,10047327,208347
31.05013,100.74893,3105013,10074893,208348
31.05019,100.48001,3105019,10048001,208349
31.05026,100.72377,3105026,10072377,208350
31.05033,100.71696,3105033,10071696,208351
31.05033,100.71696,3105033,10071696,208352
31.05033,100.71696,3105033,10071696,208353
31.05033,100.71696,3105033,10071696,208354
31.05033,100.71696,3105033,10071696,208355
31.05033,100.71696,3105033,10071696,208356
31.05033,100.71696,3105033,10071696,208357
31.05038,100.63194,3105038,10063194,208358
31.05038,101.32341,3105038,10132341,208359
31.05038,101.32341,3105038,10132341,208360
31.05038,101.32341,3105038,10132341,208361
31.05043,101.25041,3105043,10125041,208362
31.05044,100.78214,3105044,10078214,208363
31.05047,101.12295,3105047,10112295,208364
31.0505,100.85643,3105050,10085643,208365
31.05051,100.48441,3105051,10048441,208366
31.05052,100.51714,3105052,10051714,208367
31.05053,100.67787,3105053,10067787,208368
31.05053,101.24304,3105053,10124304,208369
31.05071,100.4067,3105071,10040670,208370
31.05071,100.88265,3105071,10088265,208371
31.05079,100.68181,3105079,10068181,208372
31.05079,100.68181,3105079,10068181,208373
31.05084,100.47512,3105084,10047512,208374
31.05084,100.47512,3105084,10047512,208375
31.05084,100.47512,3105084,10047512,208376
31.05084,100.47512,3105084,10047512,208377
31.05084,100.47512,3105084,10047512,208378
31.05084,100.47512,3105084,10047512,208379
31.05084,100.7728,3105084,10077280,208380
31.05088,100.66456,3105088,10066456,208381
31.05089,100.75457,3105089,10075457,208382
31.05095,100.57275,3105095,10057275,208383
31.05095,100.57275,3105095,10057275,208384
31.05095,100.57275,3105095,10057275,208385
31.05098,100.85548,3105098,10085548,208386
31.05102,100.60546,3105102,10060546,208387
31.05102,100.60546,3105102,10060546,208388
31.05103,100.57213,3105103,10057213,208389
31.05106,100.59271,3105106,10059271,208390
31.05106,100.59271,3105106,10059271,208391
31.05109,101.00348,3105109,10100348,208392
31.05111,100.47334,3105111,10047334,208393
31.05112,101.32761,3105112,10132761,208394
31.05114,101.29757,3105114,10129757,208395
31.05124,100.55566,3105124,10055566,208396
31.05127,101.26435,3105127,10126435,208397
31.05129,100.49027,3105129,10049027,208398
31.05129,100.49027,3105129,10049027,208399
31.05129,100.49027,3105129,10049027,208400
31.05133,101.51693,3105133,10151693,208401
31.05137,100.73344,3105137,10073344,208402
31.05137,101.56337,3105137,10156337,208403
31.05141,100.59399,3105141,10059399,208404
31.05143,101.39491,3105143,10139491,208405
31.05144,100.65511,3105144,10065511,208406
31.05148,100.54534,3105148,10054534,208407
31.0516,100.65207,3105160,10065207,208408
31.05171,100.62111,3105171,10062111,208409
31.05174,100.44455,3105174,10044455,208410
31.05184,100.59123,3105184,10059123,208411
31.05186,101.47936,3105186,10147936,208412
31.05186,101.47936,3105186,10147936,208413
31.05186,101.47936,3105186,10147936,208414
31.05186,101.47936,3105186,10147936,208415
31.05186,101.47936,3105186,10147936,208416
31.05186,101.47936,3105186,10147936,208417
31.05186,101.47936,3105186,10147936,208418
31.05189,100.48368,3105189,10048368,208419
31.05189,101.29333,3105189,10129333,208420
31.0519,100.73301,3105190,10073301,208421
31.05192,100.47409,3105192,10047409,208422
31.05192,100.7409,3105192,10074090,208423
31.05195,100.63054,3105195,10063054,208424
31.05196,100.75846,3105196,10075846,208425
31.05198,100.49252,3105198,10049252,208426
31.05198,100.49252,3105198,10049252,208427
31.05198,100.49252,3105198,10049252,208428
31.05205,101.04441,3105205,10104441,208429
31.05208,100.59199,3105208,10059199,208430
31.05208,100.59199,3105208,10059199,208431
31.05221,101.04228,3105221,10104228,208432
31.05226,101.12328,3105226,10112328,208433
31.05237,101.0475,3105237,10104750,208434
31.05239,100.53374,3105239,10053374,208435
31.05241,100.62369,3105241,10062369,208436
31.05242,100.67574,3105242,10067574,208437
31.05243,100.87231,3105243,10087231,208438
31.05244,101.56236,3105244,10156236,208439
31.05275,100.65974,3105275,10065974,208440
31.05282,101.31606,3105282,10131606,208441
31.05282,101.31606,3105282,10131606,208442
31.05284,100.81616,3105284,10081616,208443
31.05285,101.05469,3105285,10105469,208444
31.05285,101.05469,3105285,10105469,208445
31.05289,100.54831,3105289,10054831,208446
31.05289,100.54831,3105289,10054831,208447
31.05292,100.51068,3105292,10051068,208448
31.05295,100.5623,3105295,10056230,208449
31.05306,100.63096,3105306,10063096,208450
31.05312,101.05146,3105312,10105146,208451
31.05329,100.53473,3105329,10053473,208452
31.05329,100.5739,3105329,10057390,208453
31.05331,100.93308,3105331,10093308,208454
31.05334,100.61035,3105334,10061035,208455
31.05336,101.33604,3105336,10133604,208456
31.05339,100.75942,3105339,10075942,208457
31.05348,100.61851,3105348,10061851,208458
31.05353,100.63959,3105353,10063959,208459
31.05355,101.02178,3105355,10102178,208460
31.05356,100.48023,3105356,10048023,208461
31.05356,100.48023,3105356,10048023,208462
31.05357,101.35612,3105357,10135612,208463
31.05357,101.35612,3105357,10135612,208464
31.0536,100.7312,3105360,10073120,208465
31.05369,100.73806,3105369,10073806,208466
31.05371,101.34745,3105371,10134745,208467
31.05379,100.66497,3105379,10066497,208468
31.0539,101.39729,3105390,10139729,208469
31.05393,100.42916,3105393,10042916,208470
31.05393,100.42916,3105393,10042916,208471
31.05393,100.42916,3105393,10042916,208472
31.05394,101.35554,3105394,10135554,208473
31.054,100.70285,3105400,10070285,208474
31.05402,100.899,3105402,10089900,208475
31.05402,100.899,3105402,10089900,208476
31.05403,101.07826,3105403,10107826,208477
31.05404,100.5086,3105404,10050860,208478
31.05406,100.41016,3105406,10041016,208479
31.05406,100.41016,3105406,10041016,208480
31.05406,100.89131,3105406,10089131,208481
31.0541,100.72993,3105410,10072993,208482
31.05411,100.40794,3105411,10040794,208483
31.05416,100.81344,3105416,10081344,208484
31.05425,100.40478,3105425,10040478,208485
31.05425,100.40478,3105425,10040478,208486
31.05426,100.78775,3105426,10078775,208487
31.05426,101.04953,3105426,10104953,208488
31.05429,101.17959,3105429,10117959,208489
31.05432,100.664,3105432,10066400,208490
31.05432,100.76618,3105432,10076618,208491
31.05433,100.53572,3105433,10053572,208492
31.05433,100.53572,3105433,10053572,208493
31.05433,100.53572,3105433,10053572,208494
31.05433,100.53572,3105433,10053572,208495
31.05434,100.56136,3105434,10056136,208496
31.05439,101.3156,3105439,10131560,208497
31.05439,101.3156,3105439,10131560,208498
31.05442,100.62913,3105442,10062913,208499
31.05442,101.30661,3105442,10130661,208500
31.05445,100.88255,3105445,10088255,208501
31.05454,100.64939,3105454,10064939,208502
31.05458,101.56659,3105458,10156659,208503
31.05461,101.34962,3105461,10134962,208504
31.05467,100.41403,3105467,10041403,208505
31.05467,100.41403,3105467,10041403,208506
31.05467,100.41403,3105467,10041403,208507
31.05467,100.41403,3105467,10041403,208508
31.05467,100.41403,3105467,10041403,208509
31.05467,100.41403,3105467,10041403,208510
31.05467,100.41403,3105467,10041403,208511
31.05467,100.41403,3105467,10041403,208512
31.05467,100.41403,3105467,10041403,208513
31.05467,100.41403,3105467,10041403,208514
31.05467,100.41403,3105467,10041403,208515
31.05467,100.78506,3105467,10078506,208516
31.05467,100.78506,3105467,10078506,208517
31.05467,101.04656,3105467,10104656,208518
31.05469,101.02563,3105469,10102563,208519
31.05471,100.55741,3105471,10055741,208520
31.05471,100.57847,3105471,10057847,208521
31.05472,101.04115,3105472,10104115,208522
31.05478,100.53686,3105478,10053686,208523
31.0548,101.54821,3105480,10154821,208524
31.05494,100.46033,3105494,10046033,208525
31.05494,100.46033,3105494,10046033,208526
31.05494,100.46033,3105494,10046033,208527
31.05494,100.46033,3105494,10046033,208528
31.05494,100.46033,3105494,10046033,208529
31.05494,100.46033,3105494,10046033,208530
31.05494,100.46033,3105494,10046033,208531
31.05494,100.46033,3105494,10046033,208532
31.05494,100.46033,3105494,10046033,208533
31.05494,100.46033,3105494,10046033,208534
31.05494,100.46033,3105494,10046033,208535
31.05494,100.46033,3105494,10046033,208536
31.05494,100.46033,3105494,10046033,208537
31.05494,100.46033,3105494,10046033,208538
31.05494,100.46033,3105494,10046033,208539
31.05494,100.46033,3105494,10046033,208540
31.05494,100.46033,3105494,10046033,208541
31.05495,100.73076,3105495,10073076,208542
31.05499,100.63247,3105499,10063247,208543
31.055,100.6604,3105500,10066040,208544
31.055,100.73878,3105500,10073878,208545
31.05502,100.7586,3105502,10075860,208546
31.05502,100.99157,3105502,10099157,208547
31.05506,100.50637,3105506,10050637,208548
31.05506,100.61595,3105506,10061595,208549
31.05506,100.61595,3105506,10061595,208550
31.05512,100.70184,3105512,10070184,208551
31.05513,100.65218,3105513,10065218,208552
31.05513,100.65218,3105513,10065218,208553
31.05516,100.73031,3105516,10073031,208554
31.05517,100.7438,3105517,10074380,208555
31.0552,100.48263,3105520,10048263,208556
31.05521,100.63387,3105521,10063387,208557
31.05521,100.63387,3105521,10063387,208558
31.05521,100.63387,3105521,10063387,208559
31.05529,101.343,3105529,10134300,208560
31.0553,100.6791,3105530,10067910,208561
31.0553,100.77393,3105530,10077393,208562
31.05532,101.12221,3105532,10112221,208563
31.05532,101.12221,3105532,10112221,208564
31.05532,101.12221,3105532,10112221,208565
31.05532,101.12221,3105532,10112221,208566
31.05532,101.12221,3105532,10112221,208567
31.05532,101.12221,3105532,10112221,208568
31.05535,101.01228,3105535,10101228,208569
31.0554,101.04638,3105540,10104638,208570
31.05541,100.69747,3105541,10069747,208571
31.05541,100.69747,3105541,10069747,208572
31.05541,100.69747,3105541,10069747,208573
31.05548,100.67776,3105548,10067776,208574
31.05549,100.73228,3105549,10073228,208575
31.05557,100.69699,3105557,10069699,208576
31.05557,100.69699,3105557,10069699,208577
31.05557,100.69699,3105557,10069699,208578
31.05558,100.49868,3105558,10049868,208579
31.05562,100.7067,3105562,10070670,208580
31.05583,100.89558,3105583,10089558,208581
31.05588,100.69241,3105588,10069241,208582
31.05588,100.69241,3105588,10069241,208583
31.05588,100.69241,3105588,10069241,208584
31.05588,100.69241,3105588,10069241,208585
31.05588,100.69241,3105588,10069241,208586
31.05588,100.69241,3105588,10069241,208587
31.05588,100.69241,3105588,10069241,208588
31.05588,100.69241,3105588,10069241,208589
31.05588,100.69241,3105588,10069241,208590
31.05588,100.69241,3105588,10069241,208591
31.05588,100.7918,3105588,10079180,208592
31.0559,101.33276,3105590,10133276,208593
31.0559,101.33276,3105590,10133276,208594
31.0559,101.33276,3105590,10133276,208595
31.05598,100.40816,3105598,10040816,208596
31.05599,101.2561,3105599,10125610,208597
31.05609,101.30177,3105609,10130177,208598
31.05615,100.69772,3105615,10069772,208599
31.05615,100.69772,3105615,10069772,208600
31.05621,101.37999,3105621,10137999,208601
31.05623,100.65429,3105623,10065429,208602
31.05636,100.63425,3105636,10063425,208603
31.05642,101.30072,3105642,10130072,208604
31.05642,101.30072,3105642,10130072,208605
31.05643,101.01013,3105643,10101013,208606
31.0565,100.44815,3105650,10044815,208607
31.0565,100.44815,3105650,10044815,208608
31.0565,100.44815,3105650,10044815,208609
31.0565,100.44815,3105650,10044815,208610
31.0565,100.44815,3105650,10044815,208611
31.0565,100.44815,3105650,10044815,208612
31.0565,100.44815,3105650,10044815,208613
31.0565,100.44815,3105650,10044815,208614
31.0565,100.44815,3105650,10044815,208615
31.05652,100.63533,3105652,10063533,208616
31.05652,100.70112,3105652,10070112,208617
31.05653,100.73768,3105653,10073768,208618
31.05654,100.59836,3105654,10059836,208619
31.05654,101.0634,3105654,10106340,208620
31.05655,100.42376,3105655,10042376,208621
31.05655,100.42376,3105655,10042376,208622
31.05655,100.42376,3105655,10042376,208623
31.05655,100.42376,3105655,10042376,208624
31.05655,100.42376,3105655,10042376,208625
31.05655,100.42376,3105655,10042376,208626
31.05655,100.42376,3105655,10042376,208627
31.05655,100.42376,3105655,10042376,208628
31.05655,100.42376,3105655,10042376,208629
31.05655,100.42376,3105655,10042376,208630
31.05655,100.42376,3105655,10042376,208631
31.05655,100.42376,3105655,10042376,208632
31.05655,100.42376,3105655,10042376,208633
31.05655,100.42376,3105655,10042376,208634
31.05655,100.42376,3105655,10042376,208635
31.05655,100.42376,3105655,10042376,208636
31.05655,100.42376,3105655,10042376,208637
31.05655,100.42376,3105655,10042376,208638
31.05655,100.42376,3105655,10042376,208639
